"","mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample","ppm","mzminexp","mzmaxexp","ppmexp"
"CP215",343.120353998871,343.119149501448,343.121170307898,815.00299999998,802.02799999998,837.96100000002,142313.335614419,140214.478572064,8110.36181640625,59,1,2.94474872427614,343.113491591791,343.127216405951,40.0000000000065
"CP340",344.982519876641,344.981893598049,344.983847223909,310.986,300.00700000002,334.93900000002,285200.703853125,236815.675408904,11384.20703125,23,1,2.8314852889958,344.975620226244,344.989419527039,39.9999999998925
"CP159",351.096237125048,351.094785954878,351.097749413706,475.665,423.76600000002,517.58299999998,381850.179072609,364298.349255556,5827.53271484375,29,1,4.22029420280778,351.089215200305,351.10325904979,39.9999999998495
"CP160",351.096540466633,351.094663332729,351.098384452494,563.49400000002,517.58299999998,669.28699999998,557614.070447504,529346.402495112,5796.23388671875,29,1,5.29928286972945,351.089518535823,351.103562397442,39.9999999999039
"CP197",352.151056559572,352.149247846157,352.15573217487,685.25599999998,666.29299999998,704.21899999998,83848.7167637812,69153.8748291245,4990.712890625,24,1,9.20674323050534,352.144013538441,352.158099580704,39.9999999999441
"CP610",352.860552109682,352.859500197876,352.862240899462,2031.64600000002,2012.68300000002,2049.610125,229639.299603608,229463.799593349,7139.02587890625,188,1,3.88354772041152,352.853494898639,352.867609320724,39.9999999998462
"CP608",352.860628647477,352.858974371531,352.862184230076,1871.95399999998,1818.057,1922.85499999998,292353.759564839,291882.658978983,5020.07080078125,120,1,4.54833762067799,352.853571434904,352.86768586005,39.9999999998969
"CP614",352.860640377992,352.860046111854,352.861697566599,2358.01099999998,2356.01500000002,2359.00900000002,43440.9898066427,43422.5166841606,11581.5224609375,360,1,2.34009486445116,352.853583165184,352.867697590799,39.9999999999588
"CP613",352.860684153564,352.859619333061,352.86137440773,2304.114,2301.12,2305.11199999998,51912.0108825548,51888.9194794523,11473.7861328125,322,1,2.48692295150492,352.853626939881,352.867741367247,39.9999999999072
"CP611",352.860746883308,352.859849159207,352.861367352791,2146.422,2111.49,2181.35299999998,570920.647986481,570592.735981494,10365.1015625,274,1,2.15126448334407,352.853689668371,352.867804098246,39.9999999998857
"CP609",352.860817845941,352.859828341134,352.861764080418,1973.75800000002,1972.75999999998,1989.72700000002,94912.4574467445,94829.3234958313,6394.20849609375,169,1,2.74292183474985,352.853760629584,352.867875062298,39.999999999964
"CP612",352.860829282953,352.860366442972,352.861586476648,2214.28900000002,2196.324,2229.25999999998,306290.62783161,306133.596754984,10169.404296875,264,1,1.72877459727715,352.853772066368,352.867886499539,39.9999999999508
"CP164",353.15176194288,353.149855996187,353.15246305194,685.25599999998,666.29299999998,704.21899999998,417795.399033798,393028.802032823,36607.1484375,126,1,3.69112664089364,353.144698907641,353.158824978119,39.9999999999198
"CP073",355.109173308624,355.108203934081,355.110343667061,518.58100000002,492.63199999998,555.50899999998,221557.446791616,218801.502107789,7125.36279296875,62,1,3.01278190048864,355.102071125158,355.11627549209,40.0000000000059
"CP212",355.980274378572,355.978452918146,355.981488446736,820.99099999998,803.02600000002,858.91999999998,74802.2341445337,72831.542952622,2717.96508789062,27,1,4.26361909376968,355.973154773084,355.987393984059,39.9999999999356
"CP298",356.853075481748,356.851534859289,356.855085828361,1237.185,1220.21800000002,1269.12199999998,99445.1197204927,95945.8204094075,3534.97680664062,22,1,4.97539367967439,356.845938420238,356.860212543257,39.9999999998603
"CP198",357.13573229389,357.132806696004,357.140038524904,816.00100000002,799.03399999998,838.959,31600.0719120947,30637.4312811307,2328.453125,23,1,10.1247624446348,357.128589579245,357.142875008536,40.0000000000136
"CP188",358.086755833562,358.084802227456,358.088425437991,814.005,805.02199999998,827.97799999998,47307.0370861658,47219.2260671426,4551.458984375,139,1,5.05912390740689,358.079594098446,358.093917568679,39.9999999999023
"CP267",358.848831989228,358.846964622773,358.850731622659,1238.18299999998,1222.21399999998,1269.12199999998,58224.5796403937,57448.0328039646,2544.03149414062,30,1,5.24872808671456,358.841655012588,358.856008965868,39.9999999999944
"CP064",359.122282556586,359.121891015479,359.122658955278,518.58100000002,496.62400000002,539.53999999998,2331844.6629181,2331059.37700893,124722.5546875,1654,1,1.06918984983807,359.115100110934,359.129465002237,39.9999999999634
"CP058",360.125741246505,360.125169214469,360.126513484612,518.58100000002,496.62400000002,539.53999999998,325130.911567943,322187.972688388,16996.552734375,122,1,1.86638996967352,360.11853873168,360.13294376133,39.9999999998944
"CP037",361.127252662079,361.125483540994,361.128964640561,518.58100000002,497.622,533.55199999998,83665.645607389,83198.1893495289,5650.1884765625,86,1,4.81976857493143,361.120030117026,361.134475207132,39.9999999999048
"CP038",366.111717981312,366.109924933571,366.112561786582,518.58100000002,499.61800000002,538.542,173601.572042141,163952.189084013,10958.6875,42,1,3.60115899240952,366.104395746952,366.119040215672,39.9999999998882
"CP388",366.969920286235,366.969396550645,366.971527298403,1542.594,1538.60200000002,1557.56500000002,26363.6004374569,26276.316196652,5577.64453125,109,1,2.9031640474545,366.962580887829,366.97725968464,39.9999999999693
"CP056",367.108341729194,367.107933120201,367.108901969977,518.58100000002,497.622,538.542,689575.79320125,678113.196321427,43597.33203125,197,1,1.31956927426316,367.100999562359,367.115683896028,39.9999999999565
"CP032",368.112005808456,368.110974670121,368.113416603907,518.58100000002,500.616,538.542,106396.537940566,104499.364354179,6909.7109375,53,1,3.31683529393585,368.10464356834,368.119368048573,39.9999999999042
"CP351",370.981159729051,370.978790821128,370.98257981912,1536.606,1531.61599999998,1541.59600000002,9697.50724936729,9677.2565430283,1930.10498046875,74,1,5.10672562789,370.973740105857,370.988579352246,39.9999999999897
"CP617",371.870812266027,371.869861539325,371.872796423275,1918.863,1898.90200000002,1937.826,133963.089034813,133715.955892638,4541.9775390625,90,1,3.94610689163378,371.863374849782,371.878249682272,40.0000000000181
"CP615",371.870887371661,371.869655726182,371.872432798703,2024.65900000002,1998.70999999998,2049.610125,242641.440948143,242320.170958511,6355.34716796875,125,1,3.73392031325451,371.863449953914,371.878324789409,39.9999999998818
"CP616",371.871026590119,371.870383229023,371.871922840601,2326.074,2312.09800000002,2341.04500000002,270822.607447115,270637.235094895,10429.025390625,206,1,2.07008810598542,371.863589169587,371.878464010651,39.9999999998389
"CP334",372.867587581429,372.86627046703,372.868512719564,1236.18700000002,1211.235,1282.09699999998,489068.261757054,451106.942949412,12091.556640625,25,1,3.00676783050611,372.860130229677,372.87504493318,39.9999999999081
"CP628",372.868991918224,372.867111057142,372.871733944094,1839.01900000002,1820.05300000002,1848.999,29263.3430720285,29237.3914858216,1983.02563476562,1982,1,6.19907668887412,372.861534538385,372.876449298062,40.0000000000351
"CP623",372.869053380248,372.868526934583,372.870020104941,2389.94899999998,2387.95300000002,2390.94700000002,34515.8397460954,34511.8477460954,9286.9228515625,10496,1,2.0022717690716,372.861595999181,372.876510761316,40.0000000000268
"CP622",372.869079350232,372.867930949056,372.869935496785,2234.25,2217.28300000002,2251.21699999998,231286.176098473,231251.24403965,7741.41357421875,7740,1,2.68800477170532,372.861621968644,372.876536731818,39.9999999999123
"CP629",372.869105623508,372.867904016434,372.870506367495,1956.792,1940.82,1964.77600000002,87794.1546719471,87769.2005052805,4390.0302734375,4389,1,3.48963084032031,372.861648241395,372.87656300562,39.9999999998857
"CP620",372.869144499134,372.867332377361,372.870679036506,2057.595,2052.60499999998,2092.52712499998,197621.845522319,197580.925344194,6153.70654296875,5999,1,4.48771263871455,372.861687116244,372.876601882024,39.9999999998415
"CP619",372.869191717397,372.868121899066,372.870202901673,1979.74699999998,1964.77600000002,1998.70999999998,131716.80103549,131681.868976666,4629.4443359375,4628,1,2.7905263473603,372.861734333563,372.876649101231,40.0000000000094
"CP625",372.869239509655,372.868450151117,372.870365108617,2286.14899999998,2272.176,2296.12999999998,174855.890273822,174830.938190488,8468.87890625,8468,1,2.56786736030018,372.861782124864,372.876696894445,39.9999999998856
"CP624",372.869261554164,372.868624153332,372.869862411917,2202.31300000002,2193.33,2217.28300000002,156656.65212745,156631.701085783,8113.84765625,8113,1,1.66044604947338,372.861804168933,372.876718939395,39.9999999999704
"CP630",372.869318810128,372.868355425096,372.871247682083,2177.361,2176.36300000002,2181.35299999998,35780.3612985396,35774.3732985397,6902.2294921875,6901,1,3.8783788873038,372.861861423752,372.876776196504,39.9999999999242
"CP627",372.869319648929,372.868748213583,372.870168249742,2349.02899999998,2340.04600000002,2364.99799999998,207814.713052012,207788.762972012,9485.1630859375,9484,1,1.90420086111525,372.861862262536,372.876777035322,40.0000000000379
"CP618",372.869356664201,372.868149549097,372.870369507171,1914.87100000002,1890.91699999998,1940.82,156830.371186848,156779.470126848,4163.98095703125,4163,1,2.97685775812566,372.861899277068,372.876814051335,39.9999999998577
"CP621",372.869365231974,372.868011803465,372.870555873255,2134.44499999998,2133.447,2161.392,166203.574136877,166174.631101162,7297.5029296875,7033,1,3.41147601252399,372.86190784467,372.876822619279,40.0000000000049
"CP626",372.869365893503,372.868325287444,372.871954713311,2033.64199999998,2003.7,2034.64000000002,129279.444680809,129247.506616293,5185.46533203125,5242,1,4.86688663411928,372.861908506185,372.87682328082,39.9999999999273
"CP631",372.869550027806,372.8687470343,372.871000728145,2327.07199999998,2320.083,2335.056,124469.29296416,124453.32176416,10027.6455078125,10027,1,3.02209424924673,372.862092636805,372.877007418806,39.9999999999278
"CP320",374.863363143317,374.862760487947,374.86402786024,1236.18700000002,1218.222,1265.13,485447.572003892,477541.173854717,16656.115234375,68,1,1.69044566337939,374.855865876054,374.870860410579,39.999999999832
"CP301",375.862958115599,375.861886651239,375.864321681804,1236.18700000002,1219.21999999998,1264.13200000002,127371.307329681,124984.685208396,5010.66357421875,41,1,3.23925318030308,375.855440856437,375.870475374761,40.0000000000051
"CP308",376.859073945734,376.858493916714,376.859886449796,1236.18700000002,1219.21999999998,1263.13399999998,497865.808472721,496067.930456203,22981.15234375,211,1,1.84755148346725,376.851536764255,376.866611127213,39.9999999999718
"CP287",377.85900150654,377.857307643051,377.861092982913,1236.18700000002,1220.21800000002,1264.13200000002,128596.758555525,127879.771689433,5896.10400390625,87,1,5.00893170001634,377.85144432651,377.86655868657,39.9999999999379
"CP297",378.855121927549,378.854522371837,378.85598723124,1237.185,1221.216,1264.13200000002,286085.352509603,285505.922720742,13054.2705078125,204,1,1.933271213816,378.847544825111,378.862699029988,39.9999999999739
"CP275",379.855082466181,379.853078574113,379.85698046739,1236.18700000002,1221.216,1262.136,71542.9701874227,71224.6457113868,3857.92700195312,84,1,5.13602878698969,379.847485364532,379.862679567831,39.9999999999279
"CP195",380.068860042418,380.065759219106,380.070159042128,815.00299999998,805.02199999998,832.971,36578.2531712483,36551.3023498197,2934.08642578125,2933,1,5.78819193642819,380.061258665217,380.076461419619,39.9999999998186
"CP271",380.851594582273,380.850277508945,380.853966662668,1236.18700000002,1222.21399999998,1261.13800000002,88657.7227639805,88225.8692470966,5232.10546875,78,1,4.84329562376606,380.843977550382,380.859211614165,39.9999999998278
"CP048",381.104381402858,381.102877991967,381.106352412329,519.57896875002,499.61800000002,536.54599999998,63514.0960461993,62880.0711356727,3424.64990234375,54,1,4.55835793470905,381.09675931523,381.112003490486,39.9999999999633
"CP135",382.168238823482,382.165059282423,382.17063449602,705.21700000002,687.252,732.165,41662.1000737976,40601.326342399,2357.98779296875,25,1,7.29418752133479,382.160595458705,382.175882188258,39.9999999998542
"CP252",382.848055351216,382.845278288378,382.851209245971,1236.18700000002,1225.20799999998,1260.13999999998,21821.6505907105,21713.7590920625,1656.00695800781,58,1,7.74583742753592,382.840398390109,382.855712312323,39.9999999999616
"CP200",385.131148487162,385.129138753229,385.134893707668,816.999,804.024,840.95500000002,33780.1793743501,33014.2838279345,1981.81481933594,28,1,7.47142169830282,385.123445864192,385.138851110132,39.9999999999365
"CP221",386.162522652132,386.161306549487,386.163657853976,815.00299999998,797.03800000002,837.96100000002,148278.059226338,145532.613301074,7955.6650390625,54,1,3.04444935917642,386.154799401679,386.170245902585,39.9999999999864
"CP369",386.971871873661,386.970285068974,386.972146240948,1539.6,1531.61599999998,1546.587,453874.937103627,453860.964170294,60393.1015625,60392,1,2.40478973929846,386.964132436223,386.979611311098,39.9999999999568
"CP366",387.973391211607,387.969601760566,387.974097451353,1539.6,1531.61599999998,1557.56500000002,86682.3286589707,86659.4716147697,11270.044921875,595,1,5.79381329880233,387.965631743782,387.981150679431,39.9999999999849
"CP382",388.971770861166,388.967247043763,388.973489939441,1538.60200000002,1531.61599999998,1556.56699999998,171356.849375664,170531.94563157,25394.54296875,205,1,8.02486985688575,388.963991425748,388.979550296583,39.9999999999089
"CP130",389.128517544567,389.127897427587,389.130211779781,684.258,665.295,703.221,421822.122633125,407906.202355404,33789.1015625,128,1,2.97376328067847,389.120734974216,389.136300114918,39.9999999999601
"CP357",389.974333745354,389.97028649416,389.975786361943,1538.60200000002,1533.612,1544.59000000002,16454.679902008,16444.6999020079,2431.4951171875,2430,1,7.05157661325201,389.966534258679,389.982133232028,39.9999999998808
"CP123",391.126117633866,391.125020818127,391.129475712552,684.258,666.29299999998,704.21899999998,137250.67596194,131607.90946666,10039.1708984375,50,1,5.69495902317252,391.118295111514,391.133940156219,39.9999999998831
"CP075",391.130217980338,391.129146143285,391.13130847611,516.58503124998,493.63000000002,543.53299999998,149459.013656542,143135.308506031,5460.6015625,30,1,2.76421090131876,391.122395375978,391.138040584697,39.9999999998367
"CP222",394.086990093964,394.084532441723,394.088736006291,816.999,803.02600000002,848.93899999998,86308.8468441602,84786.522748078,3717.576171875,38,1,5.33329528034488,394.079108354162,394.094871833766,39.9999999999023
"CP426",397.063120821591,397.060687353974,397.064835957076,1552.575,1544.59000000002,1568.544,17611.3393369335,17324.1738167713,2188.27856445312,32,1,5.22411032892872,397.055179559174,397.071062084007,40.0000000000295
"CP203",398.162799773151,398.161256133633,398.164638370863,814.005,803.02600000002,847.941,51789.6090562666,50847.7138451919,2957.14233398438,37,1,4.24730440923728,398.154836517155,398.170763029146,40.000000000001
"CP049",399.116480463575,399.115931382063,399.11730539001,518.58100000002,496.62400000002,536.54599999998,172339.91848007,172181.120033516,9235.7763671875,280,1,1.72131196511704,399.108498133966,399.124462793184,39.999999999956
"CP513",405.029342420706,405.028797871896,405.030004115403,1770.15,1746.19699999998,1784.12299999998,723616.385928674,721556.845175731,29408.5390625,250,1,1.48908163099406,405.021241833857,405.037443007554,39.9999999999297
"CP511",405.029517850052,405.028886406104,405.030126455676,1786.119,1784.12299999998,1786.119,83584.9131336544,83422.3263853979,29408.5390625,256,1,1.53081382739634,405.021417259695,405.037618440409,39.9999999998696
"CP512",405.029732781459,405.028886406104,405.030477739992,1794.10399999998,1793.106,1831.03399999998,612019.21407153,609905.363411223,28901.724609375,256,1,1.96446551891693,405.021632186803,405.037833376115,39.9999999999353
"CP505",406.030949955652,406.028311787099,406.032721962434,1769.15200000002,1749.19099999998,1783.125,103106.581304432,103072.647304432,4704.6171875,4704,1,5.43083641291467,406.022829336652,406.039070574651,39.9999999999396
"CP504",406.032149774977,406.030019755813,406.034029241389,1796.1,1783.125,1831.03399999998,130694.590327072,130646.681327072,5140.05859375,5139,1,4.93739914181108,406.024029131982,406.040270417973,39.9999999998288
"CP532",407.006758415937,407.004769311067,407.009319976949,2002.70200000002,1981.743,2045.61799999998,92437.9489718389,92021.1356015757,2417.5185546875,54,1,5.59040579549336,406.998618280769,407.014898551105,39.9999999999282
"CP488",407.022037736211,407.01541423233,407.029356265402,1773.144,1753.18300000002,1790.11099999998,46090.3619722894,45720.4065789171,1929.6181640625,26,1,17.1268773907916,407.013897295457,407.030178176966,39.9999999999568
"CP115",413.172755221687,413.170358472892,413.174219600757,685.25599999998,666.29299999998,704.21899999998,100073.053459187,97663.9924092604,8906.365234375,58,1,4.67253444993199,413.164491766582,413.181018676791,39.9999999998962
"CP201",414.157771194736,414.154527429038,414.159560247581,815.00299999998,799.03399999998,838.959,59432.0388824379,58705.0129110171,3631.3134765625,46,1,6.07596777514911,414.149488039312,414.166054350159,39.9999999998712
"CP397",418.981942300197,418.979101330212,418.983094720498,1543.59199999998,1538.60200000002,1560.55900000002,18264.5202243223,18188.345715127,3675.68383789062,93,1,4.76558758622303,418.973562661351,418.990321939043,39.9999999998869
"CP196",420.25924023677,420.257370082141,420.260665643155,816.00100000002,798.036,838.959,82713.9316123464,80743.0020990325,4928.77880859375,33,1,3.92086681139642,420.250835051965,420.267645421575,39.999999999972
"CP495",420.995942545211,420.995093242467,420.996906809859,1783.125,1750.18900000002,1830.036,327629.993451802,326798.926787804,7940.73486328125,125,1,2.15390127168926,420.98752262636,421.004362464062,39.999999999867
"CP128",421.973557637574,421.971964624108,421.975135105242,669.28699999998,646.332,689.24800000002,132375.347719794,124820.115713624,6057.0224609375,28,1,3.75672963057086,421.965118166421,421.981997108727,39.9999999999499
"CP354",423.024016124698,423.014183285531,423.028787961063,1537.60399999998,1532.61400000002,1543.59199999998,15090.6300215512,15080.6500215512,2665.96435546875,2665,1,17.2622297733556,423.014183285531,423.03247660502,43.2441629611378
"CP185",424.030641956639,424.02789579613,424.03392672807,821.98900000002,814.005,828.97600000002,3118.91783865875,3106.94103865873,430.276824951172,429,1,7.11143410717122,424.0221613438,424.039122569478,39.9999999999499
"CP116",424.976824995596,424.974765711981,424.978052835165,653.31799999998,626.37100000002,673.27999999998,107335.848940838,88300.9217671796,4578.12890625,22,1,3.86741463431311,424.968325459096,424.985324532096,39.9999999999318
"CP500",425.004459700479,425.002351554864,425.006144361499,1809.07399999998,1790.11099999998,1827.042,101800.920765415,101619.839178317,4130.2216796875,103,1,4.46207863148308,424.995959611285,425.012959789673,39.999999999827
"CP358",425.005643775597,424.996255347207,425.010094780265,1539.6,1533.612,1544.59000000002,49263.3243650813,49247.1531476622,11404.9931640625,608,1,16.2814697412951,424.996255347207,425.014143888472,42.0901263960822
"CP499",425.004920428382,425.003129630661,425.006757741788,1775.14099999998,1750.18900000002,1789.113,117618.969868097,117428.116122024,4188.58544921875,105,1,4.26831661588879,424.996420329973,425.013420526791,40.0000000000358
"CP507",427.00855960371,427.003433596401,427.01145493133,1766.15800000002,1748.193,1796.1,127636.400617092,127039.305413187,4231.63427734375,58,1,9.3924755705956,427.000019432518,427.017099774902,39.9999999998319
"CP508",427.009753921527,427.007809232887,427.011995500336,1807.07800000002,1796.1,1808.076,32488.7165703128,32327.0134126226,3246.54907226562,55,1,4.90184054400381,427.001213726448,427.018294116605,40.0000000000384
"CP335",432.834469986148,432.833317058351,432.835492439207,1235.18899999998,1213.23199999998,1271.11900000002,168257.354282438,158801.183022706,4962.06201171875,22,1,2.51294779753932,432.825813296749,432.843126675548,39.9999999999605
"CP632",432.835876132124,432.833966508872,432.838369442742,2117.478,2081.548125,2148.41800000002,154715.255239223,154305.922565152,3229.7607421875,65,1,5.08614709741921,432.827219414601,432.844532849647,39.9999999999258
"CP633",432.836014902311,432.834418301597,432.837498967262,2335.056,2318.08699999998,2355.01699999998,141494.114261443,141265.358009916,4842.578125,98,1,3.55869839741429,432.827358182013,432.844671622609,39.9999999999471
"CP427",434.101311670351,434.096949232372,434.106738801975,1557.56500000002,1551.57700000002,1563.55300000002,3744.38889956669,3734.40889956669,747.41943359375,746,1,11.2756738351834,434.092629644117,434.109993696584,39.9999999999747
"CP304",434.830172840659,434.829025578253,434.831593918331,1236.18700000002,1218.222,1262.136,182373.827278829,178501.754769767,6891.7822265625,41,1,2.95326800930016,434.821476237202,434.838869444116,39.9999999999297
"CP284",435.829550612904,435.82751464368,435.833689343698,1236.18700000002,1222.21399999998,1263.13399999998,56230.0518453456,54679.0555034513,2573.75439453125,25,1,7.0838473544731,435.820834021892,435.838267203916,39.9999999999404
"CP286",436.826022890031,436.82492769187,436.826942641886,1236.18700000002,1219.21999999998,1263.13399999998,155956.199875844,154096.358560734,7197.76025390625,64,1,2.30635299995403,436.817286369573,436.834759410488,40.0000000000066
"CP277",437.825753270859,437.823099219598,437.828662672479,1236.18700000002,1221.216,1262.136,45618.1078850277,45462.2172602232,2109.07836914062,65,1,6.35350118125045,437.816996755794,437.834509785924,39.9999999999869
"CP274",438.821860086186,438.820777963564,438.823971220326,1237.185,1222.21399999998,1267.12600000002,102176.03677355,101588.309549545,5072.0009765625,81,1,3.63844312810521,438.813083648985,438.830636523388,39.9999999999074
"CP370",438.968880735473,438.96629127734,438.971408387644,1536.606,1529.62000000002,1554.57100000002,115588.003209155,115294.079660438,16199.861328125,238,1,5.8285570208624,438.960101357858,438.977660113088,39.9999999998317
"CP359",439.004369532941,438.999192538497,439.008350008984,1538.60200000002,1533.612,1544.59000000002,70511.8074812095,70501.8274812095,13250.1591796875,13249,1,10.4298170162007,438.99558944555,439.013149620331,39.999999999948
"CP256",439.821217017446,439.816862060624,439.825131628867,1237.185,1224.21,1264.13200000002,27930.587236017,27859.156876126,1502.7900390625,69,1,9.40105652292619,439.812420593105,439.830013441786,39.9999999998585
"CP178",440.089169231196,440.084736567093,440.092470860347,816.00100000002,807.01900000002,826.98,14471.4541363792,14453.4892363793,1308.65600585938,1308,1,8.78718881786466,440.080367447811,440.09797101458,39.9999999998829
"CP257",440.817882672063,440.816063327005,440.82088327017,1237.185,1224.21,1263.13399999998,38339.4985979135,38050.5457513623,1988.69165039062,37,1,5.46704586483642,440.80906631441,440.826699029716,40.000000000013
"CP341",440.984518429578,440.982740905651,440.98878283106,1533.612,1526.625,1537.60399999998,13746.4235807162,13605.7708162547,3270.31127929688,54,1,6.85049605618505,440.97569873921,440.993338119947,40.000000000024
"CP436",441.973022650433,441.967941672269,441.977051344028,1561.557,1548.58300000002,1574.532,14783.5601005868,14736.0938913445,1469.36535644531,67,1,10.3056875558726,441.96418318998,441.981862110886,39.9999999999778
"CP124",443.968585653836,443.966642950046,443.969709820216,668.289,643.338,689.24800000002,134765.659676758,126988.198496818,5449.43310546875,25,1,3.45392699976367,443.959706282123,443.977465025549,39.9999999998796
"CP383",445.022688651143,445.0199853908,445.023535266908,1538.60200000002,1531.61599999998,1547.58499999998,56867.8886627134,56852.9177252134,8006.701171875,8006,1,3.98842148839556,445.01378819737,445.031589104916,39.9999999999381
"CP109",446.972427492849,446.970346569321,446.975164338003,652.32,622.37899999998,677.27200000002,149568.112166714,132396.740809227,5392.3359375,29,1,5.38933543383557,446.963488044299,446.981366941399,39.9999999999825
"CP636",448.848105266876,448.846279067255,448.849775945647,2344.03900000002,2343.04099999998,2362.00399999998,107379.905632402,107286.107761837,6882.90234375,179,1,3.89539172772705,448.839128304771,448.857082228982,39.9999999999316
"CP635",448.848260205662,448.846135699049,448.849931795041,2203.311,2166.38299999998,2239.24099999998,292863.057796936,292516.004923724,5180.21630859375,135,1,4.22870748210966,448.839283240458,448.857237170866,39.9999999998711
"CP634",448.848354157472,448.846438058175,448.851105782285,1899.9,1876.94500000002,1925.84899999998,79232.914979906,78998.4230795113,2668.12353515625,69,1,5.19966717777548,448.839377190389,448.857331124555,40.0000000000346
"CP134",449.975301093712,449.972278500647,449.977652641987,641.34199999998,592.437,701.22499999998,164087.546006513,149886.557624481,4181.669921875,21,1,5.97159591566856,449.96630158769,449.984300599734,39.9999999999612
"CP302",452.840568178701,452.839196293435,452.842079859227,1235.18899999998,1220.21800000002,1263.13399999998,102768.987063594,100905.326703705,4550.9853515625,38,1,3.18386424954447,452.831511367338,452.849624990065,39.9999999998305
"CP493",452.902610854746,452.89972273929,452.906394263246,1815.063,1809.07399999998,1821.051,7350.20898987795,7339.23007321127,1150.3427734375,1149,1,7.36529641996289,452.893552802529,452.911668906963,39.9999999998321
"CP282",454.836059389806,454.834402791093,454.837956081397,1237.185,1220.21800000002,1265.13,118591.21250394,116916.779392484,5182.21875,46,1,3.90612203034684,454.826962668618,454.845156110994,39.9999999999025
"CP268",455.835705077367,455.83350998696,455.838281897419,1237.185,1220.21800000002,1260.13999999998,32967.6928478239,32738.1527355051,2440.416015625,64,1,5.2342438358706,455.826588363266,455.844821791469,39.9999999998324
"CP272",456.832138073979,456.830333651508,456.834017705571,1237.185,1221.216,1264.13200000002,83905.4838211478,82837.6026258881,4095.48876953125,44,1,4.03217479208979,456.823001431218,456.841274716741,39.9999999999214
"CP189",457.199731492438,457.197310316345,457.201571547804,815.00299999998,803.02600000002,835.965,61156.1838835059,59560.1351798164,3660.82446289062,24,1,4.66014212769485,457.190587497809,457.208875487068,40.0000000000148
"CP259",457.832921340205,457.828908461939,457.839737632456,1237.185,1222.21399999998,1260.13999999998,24258.3562854548,24139.5443490615,1624.43127441406,58,1,11.8265528889556,457.823764681778,457.842077998632,39.9999999999982
"CP262",458.828903987765,458.825728929781,458.831333352714,1236.18700000002,1224.21,1262.136,44051.4489764146,43849.8005765984,2247.9013671875,61,1,6.10731242555983,458.819727409686,458.838080565845,39.9999999998352
"CP190",462.071155652662,462.067109722193,462.074637287183,817.99699999998,806.02099999998,831.97000000002,13385.0808186905,13361.1278956135,913.295166015625,912,1,8.14546082159085,462.061914229549,462.080397075775,39.9999999998773
"CP023",463.096267516885,463.092243520236,463.098706479341,516.58503124998,501.61399999998,532.554,39851.6527614925,39331.017824359,2815.62622070312,40,1,6.97798660730273,463.087005591535,463.105529442235,39.9999999999672
"CP040",463.329377351406,463.327152785864,463.332482840427,517.58299999998,500.616,534.55000000002,29635.9719611515,29603.036019975,1958.63549804688,1958,1,5.75190655206694,463.320110763859,463.338643938953,39.9999999998314
"CP191",464.051488310817,464.048829319759,464.055041848531,817.99699999998,805.02199999998,832.971,19264.3238987962,19238.3712559391,1275.09094238281,1274,1,6.69379253073673,464.042207281051,464.060769340583,39.9999999998675
"CP022",464.099939378624,464.093430155529,464.109091865367,516.58503124998,506.60500000002,530.55799999998,9728.89480068299,9706.93788401636,863,862,1,16.873208235228,464.090657379836,464.109221377411,39.9999999998729
"CP432",466.967354971006,466.961419304483,466.973739549179,1550.57899999998,1538.60200000002,1568.544,25741.5086748129,25690.6147026144,1959.18420410156,93,1,13.1917622980413,466.958015623907,466.976694318105,40.0000000000303
"CP117",468.966701144729,468.965195724247,468.968139310868,653.31799999998,624.375,674.27800000002,167233.446622247,155394.548440656,7433.26123046875,37,1,3.13837487213783,468.957321810706,468.976080478751,40.0000000000043
"CP398",468.978054749107,468.976304518392,468.980786229385,1543.59199999998,1532.61400000002,1559.56099999998,16117.5534275557,16014.3038932843,2838.77294921875,51,1,4.7781670674358,468.968675188012,468.987434310202,39.999999999905
"CP515",469.084735792271,469.079070622737,469.087187830605,1918.863,1902.894,1936.82800000002,26926.8193646293,26377.5119140716,2066.58666992188,29,1,8.65217651336419,469.075354097555,469.094117486987,39.9999999998626
"CP509",469.084882015469,469.080992742613,469.091621144837,1830.036,1821.051,1848.999,8159.05507044979,8101.78625849039,950.160583496094,34,1,11.3288688584695,469.075500317828,469.094263713109,39.9999999999319
"CP093",471.086386531486,471.080036804656,471.096731880479,684.258,676.27399999998,691.24399999998,4221.58620257566,4208.61220257566,477.322845458984,476,1,17.7197604305841,471.076964803756,471.096731880479,41.9606197257228
"CP088",471.970168937253,471.968931608233,471.973113604486,641.34199999998,614.394,661.30300000002,120652.316391387,112383.481768594,4994.47705078125,22,1,4.43036078121457,471.960729533874,471.979608340632,39.9999999998381
"CP107",473.085207671088,473.080258618954,473.092603430548,684.258,665.295,696.23500000002,27879.0805023964,27759.404512409,2921.1943359375,88,1,13.0471333641426,473.075745966935,473.094669375241,39.9999999998272
"CP068",473.241177832209,473.23850722094,473.242880558318,516.58503124998,496.62400000002,549.52099999998,104205.181758824,103705.482991804,4286.275390625,80,1,4.62062219225433,473.231713008653,473.250642655766,39.9999999998665
